"id","stid","e5","e10","diesel","date","changed","id-2","version","version_time","name","brand","street","house_number","post_code","place","public_holiday_identifier","lat","lng","price_in_import","price_changed","open_ts","ot_json","station_in_import","first_active"
110805274,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1429,1409,1269,"2018-05-05 19:57:05+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110807128,"0b49934c-1119-424a-b833-aba72e465c8e",1439,1399,1279,"2018-05-05 20:00:07+00",21,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110808630,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1429,1409,1269,"2018-05-05 20:14:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110811965,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1499,1479,1339,"2018-05-06 03:57:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110815675,"0b49934c-1119-424a-b833-aba72e465c8e",1509,1489,1349,"2018-05-06 04:00:08+00",21,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110817805,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1499,1479,1339,"2018-05-06 04:14:07+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110830828,"0b49934c-1119-424a-b833-aba72e465c8e",1509,1469,1349,"2018-05-06 05:47:06+00",16,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110835610,"0b49934c-1119-424a-b833-aba72e465c8e",1499,1459,1349,"2018-05-06 06:18:06+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110842364,"0b49934c-1119-424a-b833-aba72e465c8e",1499,1459,1339,"2018-05-06 06:47:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110845953,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1389,1369,1229,"2018-05-06 07:07:07+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110848172,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1389,1369,1229,"2018-05-06 07:20:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110848262,"0b49934c-1119-424a-b833-aba72e465c8e",1409,1369,1339,"2018-05-06 07:20:06+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110848834,"0b49934c-1119-424a-b833-aba72e465c8e",1409,1369,1239,"2018-05-06 07:24:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110855179,"0b49934c-1119-424a-b833-aba72e465c8e",1389,1349,1239,"2018-05-06 08:00:11+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110863181,"0b49934c-1119-424a-b833-aba72e465c8e",1389,1349,1229,"2018-05-06 08:50:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110874527,"0b49934c-1119-424a-b833-aba72e465c8e",1449,1409,1289,"2018-05-06 10:01:07+00",21,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110878226,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1449,1429,1289,"2018-05-06 10:27:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110882115,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1449,1429,1289,"2018-05-06 10:41:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110900678,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1389,1369,1229,"2018-05-06 12:17:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110903741,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1389,1369,1229,"2018-05-06 12:32:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110903870,"0b49934c-1119-424a-b833-aba72e465c8e",1449,1409,1269,"2018-05-06 12:32:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110904770,"0b49934c-1119-424a-b833-aba72e465c8e",1449,1409,1239,"2018-05-06 12:36:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110907236,"0b49934c-1119-424a-b833-aba72e465c8e",1409,1369,1239,"2018-05-06 12:51:06+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110911851,"0b49934c-1119-424a-b833-aba72e465c8e",1389,1349,1239,"2018-05-06 13:20:07+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110917523,"0b49934c-1119-424a-b833-aba72e465c8e",1389,1349,1229,"2018-05-06 14:10:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110920592,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1389,1369,1219,"2018-05-06 14:47:06+00",1,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110920887,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1389,1369,1219,"2018-05-06 14:59:06+00",1,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110924837,"0b49934c-1119-424a-b833-aba72e465c8e",1449,1409,1289,"2018-05-06 15:00:07+00",21,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110929771,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1449,1429,1279,"2018-05-06 15:12:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110933366,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1449,1429,1279,"2018-05-06 15:29:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110946758,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1429,1409,1279,"2018-05-06 16:27:06+00",20,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110948065,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1429,1409,1259,"2018-05-06 16:32:06+00",1,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110949650,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1429,1409,1279,"2018-05-06 16:41:06+00",20,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110950746,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1429,1409,1259,"2018-05-06 16:47:06+00",1,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110951497,"0b49934c-1119-424a-b833-aba72e465c8e",1449,1409,1269,"2018-05-06 16:51:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110956519,"0b49934c-1119-424a-b833-aba72e465c8e",1409,1369,1269,"2018-05-06 17:23:06+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110958219,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1389,1369,1219,"2018-05-06 17:37:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110958320,"0b49934c-1119-424a-b833-aba72e465c8e",1409,1369,1249,"2018-05-06 17:38:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110959704,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1389,1369,1219,"2018-05-06 17:53:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110959883,"0b49934c-1119-424a-b833-aba72e465c8e",1409,1369,1229,"2018-05-06 17:54:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110962205,"0b49934c-1119-424a-b833-aba72e465c8e",1399,1359,1229,"2018-05-06 18:18:06+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110962912,"0b49934c-1119-424a-b833-aba72e465c8e",1389,1349,1229,"2018-05-06 18:32:07+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
111000111,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1459,1439,1289,"2018-05-07 06:07:07+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110964732,"0b49934c-1119-424a-b833-aba72e465c8e",1389,1349,1219,"2018-05-06 19:31:07+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110965691,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1429,1409,1259,"2018-05-06 19:57:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110967408,"0b49934c-1119-424a-b833-aba72e465c8e",1439,1399,1269,"2018-05-06 20:00:07+00",21,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110969045,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1429,1409,1259,"2018-05-06 20:14:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110972814,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e",1499,1479,1339,"2018-05-07 03:57:06+00",21,"5602e10f-d0d6-41fe-a41c-eea4e9da7a1e","1","2015-04-01 13:23:05","TOTAL GAGGENAU","TOTAL","MURGTALSTR.","89","76571","GAGGENAU",NULL,"48.810307","8.310143","2019-06-30 15:10:06+00","2019-06-30 14:52:14+00",1561924800,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110976585,"0b49934c-1119-424a-b833-aba72e465c8e",1509,1489,1349,"2018-05-07 04:00:07+00",21,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110978742,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023",1499,1479,1339,"2018-05-07 04:14:06+00",21,"56cdf2d6-26cc-46e4-ac30-1df4b3e0d023","4","2019-06-28 12:34:10","AVIA Gaggenau","AVIA","Hauptstr. ","40","76571","Gaggenau",NULL,"48.7989","8.32335","2019-06-30 15:10:06+00","2019-06-30 15:06:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
110995732,"0b49934c-1119-424a-b833-aba72e465c8e",1509,1469,1349,"2018-05-07 05:47:06+00",16,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
111003065,"0b49934c-1119-424a-b833-aba72e465c8e",1479,1439,1349,"2018-05-07 06:18:06+00",20,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
111004386,"0b49934c-1119-424a-b833-aba72e465c8e",1479,1439,1299,"2018-05-07 06:25:06+00",1,"0b49934c-1119-424a-b833-aba72e465c8e","1","2013-07-31 22:00:00","GAGGENAU, WALDSTR","Shell","WALDSTR. 31A","","76571","GAGGENAU",NULL,"48.80103","8.310985","2019-06-30 15:10:06+00","2019-06-30 14:17:06+00",1,"{}","2019-06-29 22:00:35+00","2014-03-18 15:45:31+00"
